protein	035_Austin_F0hPC1_a_Slot1-86_1_2725	035_Austin_F0hPC2_a_Slot1-03_1_2726	035_Austin_F0hPC3_a_Slot1-15_1_2727	035_Austin_F0hPP1_a_Slot1-50_1_2722	035_Austin_F0hPP2_a_Slot1-62_1_2723	035_Austin_F0hPP3_a_Slot1-74_1_2724	035_Austin_F24hPC1_a_Slot1-63_1_2731	035_Austin_F24hPC2_a_Slot1-75_1_2732	035_Austin_F24hPC3_a_Slot1-87_1_2733	035_Austin_F24hPP3_a_Slot1-27_1_2728	035_Austin_F24hPP4_a_Slot1-39_1_2729	035_Austin_F24hPP5_a_Slot1-51_1_2730	035_Austin_M0hPC1_a_Slot1-37_1_2711	035_Austin_M0hPC1_b_Slot1-37_1_2752	035_Austin_M0hPC3_a_Slot1-49_1_2712	035_Austin_M0hPC3_b_Slot1-49_1_2753	035_Austin_M0hPC4_a_Slot1-61_1_2713	035_Austin_M0hPC4_b_Slot1-61_1_2754	035_Austin_M0hPP1_a_Slot1-01_1_2708	035_Austin_M0hPP1_b_Slot1-01_1_2749	035_Austin_M0hPP2_a_Slot1-13_1_2709	035_Austin_M0hPP2_b_Slot1-13_1_2750	035_Austin_M0hPP3_a_Slot1-25_1_2710	035_Austin_M0hPP3_b_Slot1-25_1_2751	035_Austin_M24hPC3_a_Slot1-14_1_2718	035_Austin_M24hPC4_a_Slot1-26_1_2719	035_Austin_M24hPC5_a_Slot1-38_1_2721	035_Austin_M24hPP1_a_Slot1-73_1_2715	035_Austin_M24hPP3_a_Slot1-85_1_2716	035_Austin_M24hPP5_a_Slot1-02_1_2717
Q9CWP6	172710.3842604795	167306.95863065022	174249.99860588045	116676.45343311262	157545.71471373053	132681.75109016316	143827.39022386534	177277.51258362827	114315.091865712	117167.49788882189	124596.61806225136	91285.79747230856	171295.84145320617	166506.36057931208	125028.43322579552	127626.50918501637	134916.22762410078	131504.54270674774	136241.10540870362	130400.65084465643	100441.58919711332	106878.91367501942	147922.63321505106	114955.08996062946	153898.9800238647	133791.3884168665	157128.85922760723	119923.44165029321	114055.8121211876	108178.22700357552
Q9CWQ0	6640.939329017913	10392.387826214124	13186.301264421252	7086.143478351314	10756.289914499197	9024.639474008798	16820.923496447427	12926.881945292662	7400.169431984868	9455.521228564921	11949.443503924867	14362.999272501635	9974.319979651898	10417.636759973757	11197.45684155702	12320.798058978067	19370.610671219227	21762.289243575604	17581.14141685286	12583.871047423294	19526.23771663154	20538.658989601536	14053.262959186543	13926.367194560633	12149.502790949393	15078.650285916458	6926.735024902284	13849.45725215701	12261.434010447347	11173.231989899703
Q9CWR1	10003.56829193567	5377.744862518291	7736.982822201628	5380.613356715645	0.0	0.0	10275.025044987931	9389.575989049737	9773.775877692084	6433.215411411701	6079.017591468486	0.0	4863.12302722975	8192.86072592164	0.0	0.0	0.0	0.0	5615.76495969763	5151.469074823644	6684.655208832396	5472.647122307476	4890.032293872665	0.0	7146.462118414122	10650.365559075666	8365.857060470875	0.0	0.0	6621.905194281814
Q9CWS0	900756.1660732039	671160.4630202627	879244.2964748362	759656.3424524819	962675.3292700655	1003949.0781254929	1358864.2859587178	1106804.4077439485	816573.367111453	997196.5364555542	1237396.1721367317	1033853.4285085364	656347.765873615	609676.5894803901	979237.4243547893	783273.8817176578	831657.9747728956	809495.7894864714	976364.72010527	1103095.496731698	864132.5608553566	916037.0632448753	646676.9906043276	661022.1131970027	866197.3925501807	905242.9464977932	875161.7127838044	765678.9521067818	655441.560295854	676677.076983091
Q9CWS1	0.0	4032.643129728057	0.0	6151.318133129489	4261.215727025926	3679.101543025205	5146.059346485171	0.0	4204.96813690969	6147.771918974335	4321.781837342639	4583.324843487949	3429.941653371288	4083.4552748320584	6210.420089363257	8030.5723847110285	8591.429485775012	9853.392805252655	5102.842904726836	0.0	3596.797946958037	3439.010410795854	0.0	3905.7802594630966	3249.644998208721	3479.404298114323	3106.6381310077427	2413.7564248040403	0.0	0.0
Q9CWS4	42117.83281369706	50883.83313753545	55892.72617506161	50293.03252467501	30346.57464078109	33055.252877911196	48273.51625290258	47630.35974061958	50702.75747756945	39298.45714952518	47013.38270247482	52347.98166171447	53853.278306292115	49102.8341011343	31751.833207433603	41333.7373726759	35982.501073151696	39295.48614673265	29890.783323727053	35427.9537889939	30926.55958787156	46265.37756025668	32625.19889656576	41794.258157636265	39450.93444002895	30638.717635762896	36877.291161466106	37057.575104714364	39065.25257752231	54495.231002324654
Q9CWT6	29335.801193789237	30795.842419154036	33144.696185809466	45071.13000883818	38137.18946944478	39811.02677089478	36295.95042330619	30335.792452885526	33759.17872081703	35967.53555789561	29757.996660170196	38486.429601211144	37821.07262279235	28247.571905945144	25594.500861756514	28248.945423049903	29433.099712200274	30621.58328992171	26253.415728311207	26843.425861157168	37828.24423260371	24436.555684350787	31031.86295712796	29975.3444326126	29700.802739234005	31451.55528497042	24792.645635734596	29531.555635826513	48754.9745283709	38416.57517911922
Q9CWU6	21026.309697020024	20332.63556165164	25710.21081478104	21529.305448770392	25957.624663690516	20582.38318640562	28736.912966602406	29643.22669279594	22440.7627546216	23785.397363456697	23243.06399567316	15681.197642229776	54167.425086512405	59868.73004490845	64249.54144529074	54826.69080516557	45815.06912084525	51119.77174010974	27730.15200877354	26526.950375374192	28782.264229422253	37296.34081919577	35391.08614757281	43176.003946304736	26601.978738902777	43445.11918376688	48315.143193325035	22164.523129649726	37530.57413076813	25951.55143619607
Q9CWU9	27127.66427649207	30134.642383043432	41926.5616863835	22978.003905071437	36880.370375832	27904.095972611398	36904.845426717715	27915.644801198065	37530.494355237446	31387.41370145183	33343.74329444039	37799.34831946536	39121.24277516022	36390.809521718256	28937.29216853183	30750.551915418408	28334.686022927952	38542.62104799607	31622.734337239082	33188.14675495791	31755.004493373115	34832.324731592584	28703.72187278797	30144.84432889409	40943.88218157867	30168.863337104554	36667.145546746055	34398.04840118129	33006.05756297795	38627.633185651495
Q9CWV0	0.0	6225.2590158312205	8247.50882543877	0.0	4173.963651092764	3384.79062253989	7657.429256594636	6019.418023500579	0.0	4105.890354310415	6703.5158365253965	3291.2600529432957	5314.109009334015	5568.781734622139	2670.7422020921194	4051.2369090518528	4516.340739307353	4989.181160966187	4267.3470742340305	6387.686130466875	4401.945678832228	4836.114542870858	4618.066799786117	0.0	7546.278576162282	10843.670970239222	2888.828309033049	0.0	3746.8713783078556	7934.4404674230955
Q9CWW6	17593.59822864875	16810.89989983424	24195.063060776418	17294.817478667064	19815.23821468028	18920.922434146472	24219.11072644353	30916.561710253627	23520.280861814077	26023.978056347714	22047.66141125176	23571.286174702313	11870.7466761098	14529.321966692067	32486.779465933963	25545.58656498284	37708.40071629192	33562.616491754554	16338.81203878846	23160.520746940383	25751.62060310502	19837.97185752092	19615.523101924122	16824.835139085117	10754.815441040184	15094.982919277532	14856.772474493397	19356.410341687057	14290.833666340486	15006.977656555331
Q9CWX2	54424.80974121667	78497.99375421811	83829.89476440744	68518.08794857211	65600.98027416864	72021.43015845833	83875.57051918618	73532.8484438291	81974.102815016	65149.15948943715	77525.87774101154	65429.31586593025	74024.640899114	85109.64301017253	52087.444695515755	44232.973655759895	46944.75917330035	49108.91175287773	68326.6099800218	66823.93449780604	54642.40859989333	61932.50541605954	69398.89838595339	68677.16332884852	70197.01508512128	62345.59067749121	67886.15178622358	57939.79354144998	73830.82459632137	66763.66475484334
Q9CWX4	3630.00324269094	0.0	2296.3833911738384	1696.71557773315	1618.597804347902	0.0	0.0	0.0	0.0	2065.362151420154	3169.217464577224	3183.866369038497	3454.8745663425348	3442.320492798351	2441.7208837575936	0.0	1724.2815983184357	1928.70905097011	3206.6095433370115	0.0	1327.5864246182286	3631.9347799368315	3089.0319615373505	0.0	2976.4198857006577	0.0	1749.991549399414	0.0	3602.000991785998	3924.1404687012223
Q9CWX9	11577.980824268263	12059.89563008789	17484.18744032614	10737.555701406716	13112.65361736286	13068.911713728832	9924.24650560006	10334.416445845967	13306.27456620974	10245.33697842417	12719.18776129727	11407.421614060495	13263.28537010707	14627.338358976123	13431.479321457902	14875.330284237378	17015.86964912183	17816.64719229097	10036.259991098692	9102.374208088626	9653.30268382194	12113.645586656421	15044.426333183068	13031.181086681227	8483.353187890016	11035.147679963613	9900.720638637924	14528.163111077602	10406.77283133753	15777.178026129997
Q9CWY8	0.0	0.0	0.0	1062.1151388649669	1011.8866294834014	1662.8572529143637	1477.4691214102604	0.0	0.0	0.0	0.0	1763.0396916476147	0.0	0.0	0.0	1341.0255806973496	3342.201093022476	0.0	0.0	2236.6261903750164	2783.305355351408	2521.3376606311977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Q9CWZ3	35626.11774611089	19891.440269206705	18480.39951805642	45956.23667172844	6187.027130472838	19558.47657095256	14045.960777224725	10449.505696074168	16591.083701682714	14977.524374415772	7916.6979546708535	15827.65443762556	20279.87041867768	7001.893584069316	43767.19876809831	15447.383173423492	39824.38014463287	13517.185810813204	18589.385361638062	16298.937241547503	13981.612828115014	11025.605870134574	18792.338919205795	17270.906000962565	17400.511142670544	17367.045308451146	24088.795461091486	26002.8222633392	59272.81017867531	20497.700367000416
Q9CWZ7	108834.86178178631	95790.68491721714	84992.9123833193	85559.59977403308	77002.3196450734	90897.89616943889	88011.9132495749	77393.76693079555	71499.00035421488	89448.41623969295	80704.1799605103	78689.96112955431	114352.94562753319	116335.97446282709	167366.68756104156	143403.50615111022	126208.69065849214	118301.37108577606	80218.51538008207	84176.51189021276	92305.09270781025	83812.38989361683	95788.73526049503	86180.0076140617	84428.53230383014	94511.56190786084	88913.66602078173	65055.98083918733	81932.99375343375	76697.2451863069
Q9CX00	39805.72264743513	31658.162917487556	30503.48394874761	43650.0615123953	34041.01838865084	38757.284810606434	35909.700246162516	26122.7039341402	34315.92256238403	29668.691477779565	45332.73240908686	26587.9110690197	71372.87002051329	57667.718210769344	55872.83067516037	82708.05635961072	72794.55392430727	82094.63156663398	42400.8974706289	50381.570524131654	56348.5670391565	77922.80653024667	55615.34355326168	56288.517689944754	53208.300779503144	56816.88643180316	56903.02307116551	43664.93736363028	48284.607720381835	47370.347184923216
Q9CX25	7659.626622045515	8851.48410477489	8159.889213145059	6277.913015538328	6961.638779104637	9598.348985624421	7084.416161766337	12109.179209474294	8101.550987050955	10060.891606137187	8950.291322484747	8532.596352865798	0.0	5482.794849750641	0.0	0.0	0.0	0.0	8060.704074104092	9572.212945516705	7047.12680830079	9074.669848267551	3941.784961239166	6795.732664086744	8084.610783587843	0.0	5136.558327702365	11172.113733680277	0.0	0.0
Q9CX30	17311.347982444728	13694.559831991388	11434.266399110704	15433.62959974648	14084.532289040708	17171.184163750502	13070.789544109539	13448.844379373442	13552.705712810275	10893.381914490721	8969.646486486285	0.0	20306.684076385172	14951.846293894981	20625.762306426506	13618.842459063708	18946.678809420493	9656.478558142346	14867.52433924906	12572.558031319917	19159.97639205772	12630.74536504422	20555.756093713713	13494.99609949994	18089.627448184143	16263.66121907927	17561.737472184475	17730.238678999507	19620.841775999277	16511.616534690846
Q9CX34	91230.83881508675	93301.10437729603	121447.11753111429	82493.15420710293	87824.67640188133	81548.3014656019	126734.4300088056	123087.61201628506	97484.2660697415	83217.9884541932	107602.6796260101	104478.30787752569	72427.58982660598	93712.10338043544	128511.64784052067	111049.39020093034	176802.11895635797	159695.41574523342	105310.28869904771	136111.66396330492	106007.51805408866	132406.41109139804	91572.7767106361	90043.67505878303	100522.12516626662	104294.20289703865	106600.15940409216	76348.43869216871	75622.23457375843	65692.58789892758
Q9CX56	107126.58965968882	97834.5681529805	161438.69843179572	70207.08860783653	115350.41086993432	82578.21291098146	131610.23804139826	129631.52347262242	95865.9306116318	96633.95899929009	108538.85325826095	105229.1381813279	169497.7482129927	193632.01756167464	168579.02893304644	176771.1285528264	206147.13805189545	165345.46070128249	163952.23627949844	129018.10855188685	192732.0999309422	167995.24800699294	152147.8771685788	152958.0248070261	156571.5290082606	204926.19437921673	121554.91915671623	101010.34448215309	130488.77231074467	72649.8336653084
Q9CX86	521803.4528740696	536926.6696716596	521839.7598980109	600438.8720532976	475762.5962215082	535945.1214857426	391087.9960451439	453753.0727191097	516997.63062550715	556150.8630439804	506248.01509929256	475660.8367494757	256791.75348594968	271518.5969334117	303673.28310665366	283473.6143466751	333535.3673340641	308353.6407582562	323553.298168421	328532.609276391	320072.61510028533	354964.91246634716	329779.9713547677	302201.5143555322	323089.4760815258	293111.0675411884	289718.5986669395	390648.02740104403	330148.6891471926	375564.7686146366
Q9CX98	19215.257910061893	0.0	12753.735383253235	17223.015870467007	0.0	0.0	14734.80415588858	0.0	0.0	0.0	13167.790523183889	0.0	15521.026572143324	22196.36114863063	21628.27624516814	16211.844822844816	20859.176709389692	0.0	24342.47046214041	29173.201998451797	24728.639973204765	31780.65305584149	29757.884806223527	29046.635469974433	16341.70988999725	13090.252494251808	13168.04173722019	27993.904464630814	29850.13869965623	23345.927009939725
Q9CXA2	96782.4336069429	104349.26636787388	137562.57588080096	90353.07571122765	74995.60110263024	63537.940621848174	126945.28260547321	173887.46008597946	109925.15771020761	71749.57989070375	107551.66293734958	97561.9986014627	81517.34700901846	76244.57236177218	91217.1837661813	97122.82482430643	106789.02978836074	154758.2568530674	94569.89586689026	96807.61798173666	67357.29782594426	125444.10722375178	97627.07281725136	76781.77109045684	105639.87913542372	102046.67857206981	93734.90616790559	105440.5735430933	87802.01718180023	83428.7373418052
Q9CXC3	0.0	0.0	2214.9637351096344	0.0	2022.2846504085755	0.0	0.0	0.0	2325.042169294807	0.0	2020.5674072982345	2048.5837684562425	3452.848674024493	3059.571928842632	0.0	0.0	0.0	0.0	0.0	2151.5234919791797	3135.6277264937444	2756.3472072077866	0.0	0.0	2504.608370047723	2429.8628108228113	2426.4901609804797	2470.872541992713	0.0	0.0
Q9CXD6	6958.553997946087	8027.056110409574	12581.186440322352	0.0	10955.736131385444	0.0	10080.951591598088	11085.419536220685	0.0	11613.948678968723	12793.460624235213	12799.645395923551	13270.140490676467	14646.835424629917	19010.1192258345	22800.017744438428	18234.583550810035	20711.96057815816	9135.351679693154	11499.840837681648	16086.089464839899	15830.288000796978	14433.955865612648	12170.285183766255	12429.0324705794	16919.079117422567	20286.236087188685	7099.062407187176	9338.422567543304	8058.806299969628
Q9CXE7	166671.41672540113	158922.7707279207	244852.3900015054	164617.63203803654	154421.50251122695	105109.3928432726	167855.31928672895	219043.26299196063	158440.42448369184	127592.15138627868	163824.91917019186	144300.74714204567	263576.9975684462	286725.62332878436	144369.25276432035	199869.20092617002	315677.7982849695	227387.27726016514	215834.3323749019	173904.49408761814	218735.17531596305	205360.97557033447	215794.87338062748	215275.85274779782	201343.01759231917	256373.97874792293	240544.0344300723	208843.74872088965	206347.4658307047	226066.303525575
Q9CXF0	684161.6592500771	1027688.3901246191	944443.6665567652	1046445.4410912197	1107397.0887616414	1150901.7658351883	1411817.3134604949	1281845.7699557156	1204315.9665197812	999562.7988469227	1523668.8875480797	1268998.7318892765	718036.1489509438	785848.4454150862	903280.4931741322	898366.5439075065	1160343.4963698497	1185322.283349267	1638106.7327722986	1818799.4832885389	1668918.3411566594	1709166.98486192	1270302.8000433836	1333974.573232369	1136413.4189277384	1035432.9162355168	1018977.0164176282	1357175.9424026783	1384525.120753551	1160016.3039309399
Q9CXF4	80955.56578939702	85496.39720113887	119598.79336760809	127826.07091517423	98788.31019201507	88027.38726948369	120486.39965263414	123031.03084994246	115971.92582323511	112549.34273415209	137055.88429030176	142022.98733908785	103013.79614227309	99729.10302518759	116140.86840151889	132067.21970493617	181446.46279524118	186217.88744746987	136318.3006650094	133773.4163418362	113622.49986787731	124359.86082936465	124074.5229366054	124614.30468075258	118319.35792964238	144969.89529711596	95455.77909553247	145682.86430744838	130978.75698851903	133590.42932702246
Q9CXG3	5427.942915389664	9478.033694577185	14868.546599905994	3413.4511792266026	6125.710008021744	6856.35270754661	5949.613861124883	6085.906723846053	6172.742552960976	8548.525660499066	0.0	10505.378406556258	8933.19385812054	6828.650124424169	0.0	12334.448986733245	0.0	0.0	4283.754455247651	3757.5837092377665	6162.285300121542	6599.203124584627	8558.960817772462	5117.749505582811	11149.648827863088	7432.979235571371	7076.955943517309	11188.802381610642	0.0	0.0
Q9CXI0	249686.3757746467	223061.90237904133	239863.82005149798	295474.3075297735	271987.55174783326	321535.29969460226	229276.18802124614	230353.28712827252	293762.98407767405	318528.07794395305	355235.2265769216	296605.7960027766	200619.67132714437	218196.65769188653	176641.80195760698	140108.5295240482	185619.70748547773	141372.65954959422	208176.41919841114	191464.96823475717	209438.0447506146	241776.78661492784	215474.4172964862	222978.72255952045	222384.08530610186	210630.32164536565	212286.91716903995	252594.1002854841	289035.6516724323	298712.6031413519
